,desc,mfc,names,price,url,desc_split,descrip,heat,heat_lvl,ing
68,"
The Original Red SoCal Hot Sauce is a mild sauce with a savory, sweet and rich flavor. Perfect for tacos, burritos and pizza. 
Heat Level: Mild
Ingredients: Vinegar, Water, Tomato Paste, Sugar, Onion, Carrots, Red Chiles, Salt, Monosodium Glutamate, Spices, Onion Powder, Garlic, Chili Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate.
Awards: 2017 Fiery Foods Show, 2nd place, Mild Latin Style Category. 
5 oz 
",SoCal Hot Sauce, Original Red SoCal Hot Sauce    ,7.99,https://heathotsauce.com/collections/all/products/original-red-socal-hot-sauce,"[The Original Red SoCal Hot Sauce is a mild sauce with a savory, sweet and rich flavor. Perfect for tacos, burritos and pizza. , Heat Level: Mild, Ingredients: Vinegar, Water, Tomato Paste, Sugar, Onion, Carrots, Red Chiles, Salt, Monosodium Glutamate, Spices, Onion Powder, Garlic, Chili Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate., Awards: 2017 Fiery Foods Show, 2nd place, Mild Latin Style Category. , 5 oz ]","The Original Red SoCal Hot Sauce is a mild sauce with a savory, sweet and rich flavor. Perfect for tacos, burritos and pizza. ",mild,mild,"Vinegar, Water, Tomato Paste, Sugar, Onion, Carrots, Red Chiles, Salt, Monosodium Glutamate, Spices, Onion Powder, Garlic, Chili Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate."
69,"
A thick and creamy sauce made with real avocado. Fairly spicy and full of savory flavor.
Heat Level: Hot
Ingredients: Water, Vinegar, Avocado, Jalapeno Peppers, Tomatillo, Onion, Salt, Monosodium Glutamate, Spices, Garlic, Onion Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate and Potassium Sorbate To Preserve Freshness.
Awards: 2017 Golden Chiles, 2nd Place, Latin Category.
2017 Hot Pepper Awards, 3rd Place, Savory Category.
5 oz
",SoCal Hot Sauce, Hot Avocado SoCal Guac Sauce    ,7.99,https://heathotsauce.com/collections/all/products/hot-avocado-socal-guac-sauce,"[A thick and creamy sauce made with real avocado. Fairly spicy and full of savory flavor., Heat Level: Hot, Ingredients: Water, Vinegar, Avocado, Jalapeno Peppers, Tomatillo, Onion, Salt, Monosodium Glutamate, Spices, Garlic, Onion Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate and Potassium Sorbate To Preserve Freshness., Awards: 2017 Golden Chiles, 2nd Place, Latin Category., 2017 Hot Pepper Awards, 3rd Place, Savory Category., 5 oz]",A thick and creamy sauce made with real avocado. Fairly spicy and full of savory flavor.,hot,hot,"Water, Vinegar, Avocado, Jalapeno Peppers, Tomatillo, Onion, Salt, Monosodium Glutamate, Spices, Garlic, Onion Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate and Potassium Sorbate To Preserve Freshness."
70,"
A thick and creamy sauce made with real avocado. Very mild but full of savory flavor.
Heat Level: Mild
Ingredients: Water, Vinegar, Avocado, Jalapeno Peppers, Tomatillo, Onion, Salt, Monosodium Glutamate, Spices, Garlic, Onion Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate and Potassium Sorbate To Preserve Freshness.
Awards: 2017 Golden Chiles, 1st Place Verde Category.
5 oz
",SoCal Hot Sauce, Original Avocado SoCal Guac Sauce    ,7.99,https://heathotsauce.com/collections/all/products/original-avocado-socal-guac-sauce,"[A thick and creamy sauce made with real avocado. Very mild but full of savory flavor., Heat Level: Mild, Ingredients: Water, Vinegar, Avocado, Jalapeno Peppers, Tomatillo, Onion, Salt, Monosodium Glutamate, Spices, Garlic, Onion Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate and Potassium Sorbate To Preserve Freshness., Awards: 2017 Golden Chiles, 1st Place Verde Category., 5 oz]",A thick and creamy sauce made with real avocado. Very mild but full of savory flavor.,mild,mild,"Water, Vinegar, Avocado, Jalapeno Peppers, Tomatillo, Onion, Salt, Monosodium Glutamate, Spices, Garlic, Onion Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate and Potassium Sorbate To Preserve Freshness."
71,"
A garlic-forward sauce (garlic is literally the first ingredient) with a moderate habanero kick, a chunky consistency, and a citrusy sweetness from orange juice, brown sugar and honey.
Heat Level: Medium
Ingredients: Garlic, Habanero, Carrot, Vinegar, Orange Juice, Brown Sugar, Honey, Sea Salt, Onion Powder, Xanthan Gum.
5 oz
",Seafire Gourmet, SeaFire Gourmet Classic Garlic & Habanero    ,6.99,https://heathotsauce.com/collections/all/products/seafire-gourmet-classic-garlic-habanero,"[A garlic-forward sauce (garlic is literally the first ingredient) with a moderate habanero kick, a chunky consistency, and a citrusy sweetness from orange juice, brown sugar and honey., Heat Level: Medium, Ingredients: Garlic, Habanero, Carrot, Vinegar, Orange Juice, Brown Sugar, Honey, Sea Salt, Onion Powder, Xanthan Gum., 5 oz]","A garlic-forward sauce (garlic is literally the first ingredient) with a moderate habanero kick, a chunky consistency, and a citrusy sweetness from orange juice, brown sugar and honey.",medium,medium,"Garlic, Habanero, Carrot, Vinegar, Orange Juice, Brown Sugar, Honey, Sea Salt, Onion Powder, Xanthan Gum."
72,"
La Diosa Verde (which means Green Goddess in Spanish) is a flavorful mild Serrano and Poblano sauce, with a bright and tangy citrus finish.
Heat Level: Mild
Ingredients: Distilled Vinegar, Water, Shallots, Poblano Peppers, Cilantro, Serrano Peppers, Lime Juice, Salt, Spices, Xanthan Gum.
5 oz
",Seafire Gourmet, La Diosa Verde Poblano & Serrano Sauce    ,6.99,https://heathotsauce.com/collections/all/products/la-diosa-verde-poblano-serrano-sauce,"[La Diosa Verde (which means Green Goddess in Spanish) is a flavorful mild Serrano and Poblano sauce, with a bright and tangy citrus finish., Heat Level: Mild, Ingredients: Distilled Vinegar, Water, Shallots, Poblano Peppers, Cilantro, Serrano Peppers, Lime Juice, Salt, Spices, Xanthan Gum., 5 oz]","La Diosa Verde (which means Green Goddess in Spanish) is a flavorful mild Serrano and Poblano sauce, with a bright and tangy citrus finish.",mild,mild,"Distilled Vinegar, Water, Shallots, Poblano Peppers, Cilantro, Serrano Peppers, Lime Juice, Salt, Spices, Xanthan Gum."
73,"
The hottest pepper jam we carry, made with cherries, lime juice, and a fiery blend of habanero peppers, ghost peppers, and scorpion peppers. Try it with cream cheese and crackers, or on a breakfast burrito.
Heat Level: Extra Hot
Ingredients: Pure Cane Sugar, Red Cherries, Habanero Peppers, Ghost Peppers, Tequila, Scorpion Peppers, Lime Juice, Pectin.
4 oz
",Angry Goat Pepper Co., Gates to Hell Jam    ,7.99,https://heathotsauce.com/collections/all/products/gates-to-hell-jam,"[The hottest pepper jam we carry, made with cherries, lime juice, and a fiery blend of habanero peppers, ghost peppers, and scorpion peppers. Try it with cream cheese and crackers, or on a breakfast burrito., Heat Level: Extra Hot, Ingredients: Pure Cane Sugar, Red Cherries, Habanero Peppers, Ghost Peppers, Tequila, Scorpion Peppers, Lime Juice, Pectin., 4 oz]","The hottest pepper jam we carry, made with cherries, lime juice, and a fiery blend of habanero peppers, ghost peppers, and scorpion peppers. Try it with cream cheese and crackers, or on a breakfast burrito.",extra hot,extra hot,"Pure Cane Sugar, Red Cherries, Habanero Peppers, Ghost Peppers, Tequila, Scorpion Peppers, Lime Juice, Pectin."
74,"

Hot Winter Hot Sauce is made with organically grown heirloom peppers. It is the creation of Shaun Winter, who bred his own pepper after finding a rouge hot pepper in a field of mild Jimmy Nardellos. After 3 years, he perfected the Hot Winter pepper, a slightly sweet pepper with a slow building heat.
This version is the hottest of their current line, featuring the citrusy Bulgarian Carrot pepper along with the heat of the old Pennsylvanian Dutch Hinkelhatz. 
Heat Level: Hot
Ingredients: Organic Peppers (Hinkelhatz, Bulgarian Carrot, Hot Winter), Organic Rice and Cider Vinegars, Organic Cane Sugar, Kosher Salt, Organic Hardneck Garlic.
6 oz






",Hot Winter, Hot Winter Bulgarian Carrot    ,8.99,https://heathotsauce.com/collections/all/products/hot-winter-bulgarian-carrot,"[Hot Winter Hot Sauce is made with organically grown heirloom peppers. It is the creation of Shaun Winter, who bred his own pepper after finding a rouge hot pepper in a field of mild Jimmy Nardellos. After 3 years, he perfected the Hot Winter pepper, a slightly sweet pepper with a slow building heat., This version is the hottest of their current line, featuring the citrusy Bulgarian Carrot pepper along with the heat of the old Pennsylvanian Dutch Hinkelhatz. , Heat Level: Hot, Ingredients: Organic Peppers (Hinkelhatz, Bulgarian Carrot, Hot Winter), Organic Rice and Cider Vinegars, Organic Cane Sugar, Kosher Salt, Organic Hardneck Garlic., 6 oz]","Hot Winter Hot Sauce is made with organically grown heirloom peppers. It is the creation of Shaun Winter, who bred his own pepper after finding a rouge hot pepper in a field of mild Jimmy Nardellos. After 3 years, he perfected the Hot Winter pepper, a slightly sweet pepper with a slow building heat.","this version is the hottest of their current line, featuring the citrusy bulgarian carrot pepper along with the heat of the old pennsylvanian dutch hinkelhatz",,"Organic Peppers (Hinkelhatz, Bulgarian Carrot, Hot Winter), Organic Rice and Cider Vinegars, Organic Cane Sugar, Kosher Salt, Organic Hardneck Garlic."
75,"
A delicious twist on traditional Sichuan chili oil, made by blending the perfect mix of spiciness, smokiness and flavor. 
Heat Level: Medium
Ingredients: Non gmo canola oil, Organic sesame oil, Kosher salt, Japanese peppers, Sichuan peppercorns, Toasted sesame seeds.
",Purple Panda, Purple Panda Chili Oil    ,12.99,https://heathotsauce.com/collections/all/products/purple-panda-chile-oil,"[A delicious twist on traditional Sichuan chili oil, made by blending the perfect mix of spiciness, smokiness and flavor. , Heat Level: Medium, Ingredients: Non gmo canola oil, Organic sesame oil, Kosher salt, Japanese peppers, Sichuan peppercorns, Toasted sesame seeds.]","A delicious twist on traditional Sichuan chili oil, made by blending the perfect mix of spiciness, smokiness and flavor. ",medium,medium,"Ingredients: Non gmo canola oil, Organic sesame oil, Kosher salt, Japanese peppers, Sichuan peppercorns, Toasted sesame seeds."
76,"
Darth Sambal is Volcanic Pepper's interpretation of Indonesian chile paste known as Sambal. It's a thick blend of Cayenne, Aleppo, Red Jalapeno, Bhut Jolokia (Ghost Pepper) and 7-Pot Douglah peppers for a nice range of flavor and a heat in the upper range. 
Heat Level: Hot
Ingredients: Aleppo, Red Jalapeno, Bhut Jolokia, 7-Pot Douglah, Garlic, Vinegar, Lime, Salt Sugar and Spices.
6 oz
",Volcanic Peppers, Darth Sambal    ,8.99,https://heathotsauce.com/collections/all/products/darth-sambal,"[Darth Sambal is Volcanic Pepper's interpretation of Indonesian chile paste known as Sambal. It's a thick blend of Cayenne, Aleppo, Red Jalapeno, Bhut Jolokia (Ghost Pepper) and 7-Pot Douglah peppers for a nice range of flavor and a heat in the upper range. , Heat Level: Hot, Ingredients: Aleppo, Red Jalapeno, Bhut Jolokia, 7-Pot Douglah, Garlic, Vinegar, Lime, Salt Sugar and Spices., 6 oz]","Darth Sambal is Volcanic Pepper's interpretation of Indonesian chile paste known as Sambal. It's a thick blend of Cayenne, Aleppo, Red Jalapeno, Bhut Jolokia (Ghost Pepper) and 7-Pot Douglah peppers for a nice range of flavor and a heat in the upper range. ",hot,hot,"Ingredients: Aleppo, Red Jalapeno, Bhut Jolokia, 7-Pot Douglah, Garlic, Vinegar, Lime, Salt Sugar and Spices."
77,"
This is a flavor forward hot sauce made with Jim Beam Black Label Bourbon Whiskey that's infused with black cherries and vanilla beans. Subtle heat from Chipotles and Red Savina Habaneros rounds out this delightfully sweet sauce. 
Heat Level: Mild




Ingredients:  Brown Sugar, Apple Cider Vinegar, Red Habanero Chiles, Tomato Paste, Infused Bourbon (Bourbon Whiskey, Black Cherries, Vanilla Beans), Chipotle Chiles, Salt, Spices, Natural Applewood Smoke Flavoring.




6.8 oz
",CaJohn's, Black Cherry Vanilla Bourbon-Infused Chipotle Habanero    ,8.99,https://heathotsauce.com/collections/all/products/black-cherry-vanilla-bourbon-infused-chipotle-habanero,"[This is a flavor forward hot sauce made with Jim Beam Black Label Bourbon Whiskey that's infused with black cherries and vanilla beans. Subtle heat from Chipotles and Red Savina Habaneros rounds out this delightfully sweet sauce. , Heat Level: Mild, Ingredients:  Brown Sugar, Apple Cider Vinegar, Red Habanero Chiles, Tomato Paste, Infused Bourbon (Bourbon Whiskey, Black Cherries, Vanilla Beans), Chipotle Chiles, Salt, Spices, Natural Applewood Smoke Flavoring., 6.8 oz]",This is a flavor forward hot sauce made with Jim Beam Black Label Bourbon Whiskey that's infused with black cherries and vanilla beans. Subtle heat from Chipotles and Red Savina Habaneros rounds out this delightfully sweet sauce. ,mild,mild,"Ingredients:  Brown Sugar, Apple Cider Vinegar, Red Habanero Chiles, Tomato Paste, Infused Bourbon (Bourbon Whiskey, Black Cherries, Vanilla Beans), Chipotle Chiles, Salt, Spices, Natural Applewood Smoke Flavoring."
78,"
Lucky Dog's Limited Edition Green Label has all the great flavor of the original, but with a touch of Ghost Pepper Infused Sea Salt for an added kick. Like the original, it also features Jalapeño, Serrano and mild Cayenne peppers with sweet roasted garlic. Plus the carrots, onion and white vinegar give it a tangy quality that compliments the Jalapeños perfectly.  
Heat Level: Medium
Ingredients: Water, Chiles (jalapeno and serrano), Onion, Roasted Garlic, Distilled White Vinegar, Carrot Juice, Ghost Pepper Infused Sea Salt, Agave Syrup, Carrot, Cayenne Pepper, Lime Juice Concentrate.
8.5 oz
",Lucky Dog Hot Sauce, Green Label Limited Edition w/ Ghost Pepper    ,9.49,https://heathotsauce.com/collections/all/products/green-label-limited-edition-w-ghost-pepper,"[Lucky Dog's Limited Edition Green Label has all the great flavor of the original, but with a touch of Ghost Pepper Infused Sea Salt for an added kick. Like the original, it also features Jalapeño, Serrano and mild Cayenne peppers with sweet roasted garlic. Plus the carrots, onion and white vinegar give it a tangy quality that compliments the Jalapeños perfectly.  , Heat Level: Medium, Ingredients: Water, Chiles (jalapeno and serrano), Onion, Roasted Garlic, Distilled White Vinegar, Carrot Juice, Ghost Pepper Infused Sea Salt, Agave Syrup, Carrot, Cayenne Pepper, Lime Juice Concentrate., 8.5 oz]","Lucky Dog's Limited Edition Green Label has all the great flavor of the original, but with a touch of Ghost Pepper Infused Sea Salt for an added kick. Like the original, it also features Jalapeño, Serrano and mild Cayenne peppers with sweet roasted garlic. Plus the carrots, onion and white vinegar give it a tangy quality that compliments the Jalapeños perfectly.  ",medium,medium,"Ingredients: Water, Chiles (jalapeno and serrano), Onion, Roasted Garlic, Distilled White Vinegar, Carrot Juice, Ghost Pepper Infused Sea Salt, Agave Syrup, Carrot, Cayenne Pepper, Lime Juice Concentrate."
79,"
Heartbreaking Dawns uses all natural ingredients to bring you the Riff Lord, a very unique ""bread & butter"" pepper sauce. Bold Red Jalapeño peppers and a balanced sweetness lends this sauce to any style of cooking.
Heat Level: Medium
Ingredients: Red Jalapeño peppers, sugar, apple cider vinegar, water, onions, mustard seed, celery seed & turmeric.
5 oz
",Heartbreaking Dawns, Riff Lord    ,7.99,https://heathotsauce.com/collections/all/products/riff-lord,"[Heartbreaking Dawns uses all natural ingredients to bring you the Riff Lord, a very unique ""bread & butter"" pepper sauce. Bold Red Jalapeño peppers and a balanced sweetness lends this sauce to any style of cooking., Heat Level: Medium, Ingredients: Red Jalapeño peppers, sugar, apple cider vinegar, water, onions, mustard seed, celery seed & turmeric., 5 oz]","Heartbreaking Dawns uses all natural ingredients to bring you the Riff Lord, a very unique ""bread & butter"" pepper sauce. Bold Red Jalapeño peppers and a balanced sweetness lends this sauce to any style of cooking.",medium,medium,"Ingredients: Red Jalapeño peppers, sugar, apple cider vinegar, water, onions, mustard seed, celery seed & turmeric."
